821
674,328
674,331
675,336
675,336
677,343
680,345
681,346
681,347
681,347
681,347
681,350
681,350
679,357
679,360
679,360
679,363
679,363
679,363
678,366
678,367
677,370
676,373
675,377
675,377
674,379
674,379
674,379
674,379
674,379
674,385
674,386
674,391
674,394
674,395
674,397
674,397
674,398
673,402
673,405
670,408
670,412
669,418
668,421
668,421
668,421
668,423
668,423
671,427
672,433
673,437
674,441
675,444
676,447
676,447
676,447
676,447
676,447
678,452
682,455
683,455
687,456
692,457
698,457
699,457
702,457
702,457
706,457
709,457
714,457
716,457
717,457
720,457
720,457
692,448
692,448
695,449
697,452
699,453
702,454
706,455
706,455
707,455
709,456
709,456
709,456
711,456
711,456
715,457
718,458
723,459
730,460
733,460
739,460
747,460
751,460
756,460
760,460
766,461
770,461
772,461
778,462
779,463
781,464
785,465
788,466
788,466
789,466
789,466
789,466
791,466
792,466
797,466
801,466
806,466
813,466
820,466
826,466
842,466
851,466
856,466
859,466
863,466
866,466
866,466
867,466
867,466
869,466
870,466
873,466
873,466
876,466
876,466
878,466
878,466
878,466
879,466
879,466
879,466
879,466
879,466
882,466
882,466
882,466
885,466
885,466
885,466
885,466
889,465
891,465
898,464
901,463
901,463
904,463
908,463
910,463
912,463
913,463
919,462
931,460
932,459
940,455
944,453
946,452
949,447
950,446
950,446
951,440
952,436
952,432
954,427
955,427
956,421
956,421
956,418
956,412
956,412
956,404
956,402
956,402
956,397
956,397
956,387
956,385
956,376
956,368
956,365
956,363
956,361
956,356
956,355
956,354
956,349
956,348
956,348
956,348
953,345
953,345
952,344
951,341
950,339
950,339
954,365
954,365
952,362
951,354
951,353
950,344
949,336
949,328
949,322
949,319
949,314
949,309
949,309
949,307
949,302
949,301
949,300
949,300
949,295
949,292
949,292
949,286
949,283
949,282
949,279
949,279
949,279
949,279
949,279
949,279
949,279
949,279
949,279
949,279
949,279
949,279
949,279
949,279
949,279
949,279
944,214
944,214
944,214
945,209
945,205
945,203
947,197
947,195
948,194
949,193
949,193
949,193
949,193
949,192
949,184
949,179
949,177
949,175
949,173
949,168
949,165
949,158
949,158
949,156
949,152
949,149
949,145
949,138
949,135
950,131
950,131
951,125
951,125
951,125
951,125
951,121
951,121
950,113
949,108
947,103
947,102
946,101
945,99
944,98
944,98
942,95
940,87
937,82
937,82
934,77
933,73
933,73
931,68
928,62
927,60
923,55
920,47
916,45
914,40
914,40
912,38
911,37
911,37
906,36
905,36
901,36
896,36
893,36
886,36
882,37
867,37
853,38
848,38
837,38
828,39
826,39
820,39
820,39
814,37
811,37
811,37
808,36
808,36
808,36
808,36
808,36
806,36
801,36
799,36
795,36
793,36
786,36
785,36
775,36
764,36
749,36
740,36
740,36
736,37
735,37
734,37
734,37
734,37
729,38
729,38
725,39
720,39
720,39
718,39
718,39
717,39
713,42
710,43
708,44
707,44
705,45
705,45
738,38
733,38
732,38
729,38
720,40
720,40
720,40
714,40
713,43
713,43
710,44
710,44
705,47
705,47
704,48
702,49
700,50
698,52
695,53
694,54
694,54
693,55
693,55
693,55
691,57
691,57
689,62
689,62
686,63
685,64
683,67
680,70
679,71
677,73
676,74
676,74
675,77
675,77
674,81
674,82
674,82
672,89
672,92
672,92
671,97
671,97
671,103
670,108
670,109
670,109
670,112
670,115
670,115
670,117
670,117
670,117
670,117
670,117
670,117
670,120
670,122
670,126
671,132
671,133
671,136
671,137
671,140
671,140
671,141
671,145
671,146
671,146
671,152
671,152
671,160
671,164
671,165
671,168
671,168
671,168
672,172
672,173
673,177
673,177
673,182
674,188
674,190
674,194
674,195
674,195
674,199
674,199
674,199
